datetime,temp,humidity,windspeed,sealevelpressure,cloudcover,humidity_roll1h,cloudcover_roll1h,rain_next_1h,precip,windspeed_kph,precip_mm_per_hour,wind_baseline,cloud_baseline,precip_baseline
2016-06-01 8:15:00,80.7,77.84,2.2,1011.7,40.0,84.01625,76.675,1,0.197,3.5405480000000003,1.25095,Light Winds,Partly Cloudy,Moderate Rains
2016-06-01 14:15:00,86.1,75.99,2.3,1009.2,90.0,77.0625,97.35,1,0.197,3.7014819999999995,1.25095,Light Winds,Overcast,Moderate Rains
2016-06-01 20:15:00,83.9,72.25,2.2,1010.3,80.0,76.69,41.6,1,0.118,3.5405480000000003,0.7493,Light Winds,Mostly Cloudy,Moderate Rains
2016-06-01 23:15:00,80.0,85.69,2.4,1010.9,30.1,90.97375,74.2,1,0.242,3.8624159999999996,1.5367,Light Winds,Partly Cloudy,Moderate Rains
2016-06-03 2:15:00,78.0,88.74,4.5,1009.8,50.0,92.92125,79.175,1,0.236,7.24203,1.4986,Light Winds,Partly Cloudy,Moderate Rains
2016-06-07 14:15:00,90.8,53.1,4.5,1009.1,80.0,58.155,86.675,1,0.118,7.24203,0.7493,Light Winds,Mostly Cloudy,Moderate Rains
2016-06-07 23:15:00,82.7,82.32,2.2,1011.7,60.0,84.85875,36.375,0,0.118,3.5405480000000003,0.7493,Light Winds,Partly Cloudy,Moderate Rains
2016-06-10 2:15:00,78.2,95.34,2.3,1010.3,60.0,91.07625,36.375,1,0.236,3.7014819999999995,1.4986,Light Winds,Partly Cloudy,Moderate Rains
2016-06-10 14:15:00,88.1,73.51,4.5,1009.2,80.0,83.23375,94.85,1,0.118,7.24203,0.7493,Light Winds,Mostly Cloudy,Moderate Rains
2016-06-11 17:15:00,91.5,59.3,2.2,1009.2,80.0,62.03375,86.675,1,0.157,3.5405480000000003,0.99695,Light Winds,Mostly Cloudy,Moderate Rains
2016-06-18 23:15:00,83.6,77.61,3.3,1009.9,80.0,79.8975,86.675,1,0.197,5.310822,1.25095,Light Winds,Mostly Cloudy,Moderate Rains
2016-06-22 14:15:00,86.6,71.64,6.3,1007.7,100.0,69.66,91.675,1,0.197,10.138842,1.25095,Light Winds,Overcast,Moderate Rains
2016-06-24 20:15:00,84.3,72.73,2.2,1009.9,90.0,90.39,97.5,1,0.184,3.5405480000000003,1.1683999999999999,Light Winds,Overcast,Moderate Rains
